Otip_IV	20964	21516	Otip_III	9613495	9612966
Otip_III	9612966	9613495	Otip_IV	21516	20964
Otip_I	8861662	8862303	Otip_II	20708	20089
Otip_II	20089	20708	Otip_I	8862303	8861662
Otip_II	21243	21802	Otip_IV	27596	28143
Otip_IV	27596	28143	Otip_II	21243	21802
Otip_II	9004583	9005205	Otip_IV	34754	34129
Otip_IV	34129	34754	Otip_II	9005205	9004583
Otip_II	20708	21241	Otip_IV	25402	25930
Otip_IV	25402	25930	Otip_II	20708	21241
Otip_III	9603699	9604327	Otip_X	11261277	11261881
Otip_X	11261277	11261881	Otip_III	9603699	9604327
Otip_III	9614466	9614959	Otip_V	10786716	10787212
Otip_V	10786716	10787212	Otip_III	9614466	9614959
Otip_X	15899	16483	Otip_X	11277815	11277224
Otip_X	11277224	11277815	Otip_X	16483	15899
Otip_III	9612966	9613495	Otip_V	10796721	10797273
Otip_V	10796721	10797273	Otip_III	9612966	9613495
Otip_II	9009605	9010105	Otip_IV	29570	29070
Otip_IV	29070	29570	Otip_II	9010105	9009605
Otip_III	12925	13412	Otip_IV	11181998	11181505
Otip_IV	11181505	11181998	Otip_III	13412	12925
Otip_II	9000560	9001026	Otip_V	10785085	10785548
Otip_V	10785085	10785548	Otip_II	9000560	9001026
Otip_V	10786195	10786644	Otip_X	29797	29350
Otip_X	29350	29797	Otip_V	10786644	10786195
Otip_I	8861466	8861975	Otip_II	21241	20708
Otip_II	20708	21241	Otip_I	8861975	8861466
Otip_V	22492	23114	Otip_X	15873	16496
Otip_X	15873	16496	Otip_V	22492	23114
Otip_V	10786190	10786644	Otip_I	19817	19339
Otip_I	19339	19817	Otip_V	10786644	10786190
Otip_IV	27329	27870	Otip_X	15899	16437
Otip_X	15899	16437	Otip_IV	27329	27870
Otip_III	9613494	9613969	Otip_V	10786193	10786644
Otip_V	10786193	10786644	Otip_III	9613494	9613969
Otip_V	10786192	10786644	Otip_I	14746	14271
Otip_I	14271	14746	Otip_V	10786644	10786192
Otip_V	27386	28011	Otip_X	15873	16496
Otip_X	15873	16496	Otip_V	27386	28011
Otip_II	9002601	9003573	Otip_IV	36882	35931
Otip_IV	35931	36882	Otip_II	9003573	9002601
Otip_IV	29133	29622	Otip_IV	29065	29554
Otip_IV	29065	29554	Otip_IV	29133	29622
Otip_V	10786195	10786644	Otip_X	11277823	11278296
Otip_X	11277823	11278296	Otip_V	10786195	10786644
Otip_V	27416	27998	Otip_X	11277809	11277224
Otip_X	11277224	11277809	Otip_V	27998	27416
Otip_X	11230983	11231398	Otip_X	11230580	11230994
Otip_X	11230580	11230994	Otip_X	11230983	11231398
Otip_V	22522	23101	Otip_X	11277809	11277224
Otip_X	11277224	11277809	Otip_V	23101	22522
Otip_IV	11182169	11182990	Otip_I	26275	25490
Otip_I	25490	26275	Otip_IV	11182990	11182169
Otip_II	9003005	9003574	Otip_I	8882172	8882790
Otip_I	8882172	8882790	Otip_II	9003005	9003574
Otip_IV	26177	26630	Otip_V	26054	26505
Otip_V	26054	26505	Otip_IV	26177	26630
Otip_II	9002871	9003537	Otip_II	22464	21801
Otip_II	21801	22464	Otip_II	9003537	9002871
Otip_IV	29204	29625	Otip_IV	29068	29489
Otip_IV	29068	29489	Otip_IV	29204	29625
Otip_II	9009605	9010039	Otip_IV	29502	29068
Otip_IV	29068	29502	Otip_II	9010039	9009605
Otip_X	30287	30667	Otip_X	7066	7445
Otip_X	7066	7445	Otip_X	30287	30667
Otip_III	12239	12718	Otip_IV	25466	25940
Otip_IV	25466	25940	Otip_III	12239	12718
Otip_X	11176934	11177319	Otip_X	11177837	11177452
Otip_X	11177452	11177837	Otip_X	11177319	11176934
Otip_II	9009741	9010174	Otip_II	9009605	9010038
Otip_II	9009605	9010038	Otip_II	9009741	9010174
Otip_V	10786716	10787212	Otip_I	18768	18322
Otip_I	18322	18768	Otip_V	10787212	10786716
Otip_II	21846	22456	Otip_V	10810067	10809464
Otip_V	10809464	10810067	Otip_II	22456	21846
Otip_II	21846	22456	Otip_IV	8131	8736
Otip_IV	8131	8736	Otip_II	21846	22456
Otip_IV	27335	27866	Otip_V	27416	27944
Otip_V	27416	27944	Otip_IV	27335	27866
Otip_II	9003005	9003574	Otip_X	11306211	11306829
Otip_X	11306211	11306829	Otip_II	9003005	9003574
Otip_I	13259	13701	Otip_V	10787212	10786716
Otip_V	10786716	10787212	Otip_I	13701	13259
Otip_IV	27335	27866	Otip_V	22522	23047
Otip_V	22522	23047	Otip_IV	27335	27866
Otip_III	12239	12708	Otip_II	20772	21241
Otip_II	20772	21241	Otip_III	12239	12708
Otip_II	9001960	9002415	Otip_IV	36895	36436
Otip_IV	36436	36895	Otip_II	9002415	9001960
Otip_II	9009754	9010174	Otip_IV	29625	29205
Otip_IV	29205	29625	Otip_II	9010174	9009754
Otip_IV	11181505	11181998	Otip_IV	34058	33565
Otip_IV	33565	34058	Otip_IV	11181998	11181505
Otip_II	21836	22333	Otip_I	8882662	8882172
Otip_I	8882172	8882662	Otip_II	22333	21836
Otip_II	20708	21241	Otip_V	10792849	10792243
Otip_III	12239	12717	Otip_V	10792785	10792234
Otip_IV	9511	10489	Otip_IV	9148	10106
Otip_IV	9148	10106	Otip_IV	9511	10489
Otip_I	8864514	8865034	Otip_II	21241	20723
Otip_II	20723	21241	Otip_I	8865034	8864514
Otip_I	8882304	8882833	Otip_IV	36398	35894
Otip_IV	35894	36398	Otip_I	8882833	8882304
Otip_II	20723	21241	Otip_X	11289086	11288566
Otip_X	11288566	11289086	Otip_II	21241	20723
Otip_III	12239	12713	Otip_I	8861911	8861461
Otip_I	8861461	8861911	Otip_III	12713	12239
Otip_II	21846	22333	Otip_X	11306687	11306211
Otip_X	11306211	11306687	Otip_II	22333	21846
Otip_IV	37373	38038	Otip_IV	9132	9779
Otip_IV	9132	9779	Otip_IV	37373	38038
Otip_V	10792243	10792849	Otip_II	21241	20708
Otip_II	9009605	9009971	Otip_IV	29434	29068
Otip_IV	29068	29434	Otip_II	9009971	9009605
Otip_V	10792234	10792644	Otip_III	12717	12304
Otip_II	20708	21042	Otip_II	20379	20708
Otip_II	20379	20708	Otip_II	20708	21042
Otip_V	10784463	10784906	Otip_IV	28955	28511
Otip_IV	28511	28955	Otip_V	10784906	10784463
Otip_II	9009809	9010174	Otip_II	9009605	9009970
Otip_II	9009605	9009970	Otip_II	9009809	9010174
Otip_III	12239	12758	Otip_X	11289037	11288516
Otip_X	11288516	11289037	Otip_III	12758	12239
Otip_IV	35931	36398	Otip_X	11306828	11306342
Otip_X	11306342	11306828	Otip_IV	36398	35931
Otip_IV	37530	38043	Otip_IV	37156	37673
Otip_IV	37156	37673	Otip_IV	37530	38043
Otip_II	9000978	9001493	Otip_II	25080	24597
Otip_II	24597	25080	Otip_II	9001493	9000978
Otip_X	11252687	11252975	Otip_X	11242755	11243043
Otip_X	11242755	11243043	Otip_X	11252687	11252975
Otip_III	12239	12722	Otip_I	8864985	8864500
Otip_I	8864500	8864985	Otip_III	12722	12239
Otip_IV	9370	10106	Otip_V	10808504	10807739
Otip_V	10807739	10808504	Otip_IV	10106	9370
Otip_IV	29269	29625	Otip_IV	29065	29421
Otip_IV	29065	29421	Otip_IV	29269	29625
Otip_X	11250095	11250449	Otip_X	11251968	11251615
Otip_X	11251615	11251968	Otip_X	11250449	11250095
Otip_II	9009877	9010174	Otip_II	9009605	9009902
Otip_II	9009605	9009902	Otip_II	9009877	9010174
Otip_V	10784693	10785067	Otip_IV	28506	28143
Otip_IV	28143	28506	Otip_V	10785067	10784693
Otip_X	11253127	11253463	Otip_X	11243815	11244135
Otip_X	11243815	11244135	Otip_X	11253127	11253463
Otip_II	9009822	9010174	Otip_IV	29625	29273
Otip_IV	29273	29625	Otip_II	9010174	9009822
Otip_I	8880301	8880926	Otip_IV	38025	37373
Otip_IV	37373	38025	Otip_I	8880926	8880301
Otip_X	11212823	11213106	Otip_X	11175895	11176179
Otip_X	11175895	11176179	Otip_X	11212823	11213106
Otip_II	9009605	9009903	Otip_IV	29366	29068
Otip_IV	29068	29366	Otip_II	9009903	9009605
Otip_V	10787117	10787415	Otip_V	10786910	10787212
Otip_V	10786910	10787212	Otip_V	10787117	10787415
Otip_IV	37373	38025	Otip_X	11304978	11304352
Otip_X	11304352	11304978	Otip_IV	38025	37373
Otip_IV	29340	29625	Otip_IV	29068	29353
Otip_IV	29068	29353	Otip_IV	29340	29625
Otip_I	8861461	8861828	Otip_V	10792238	10792605
Otip_V	10792238	10792605	Otip_I	8861461	8861828
Otip_IV	9973	10502	Otip_IV	9264	9779
Otip_IV	9264	9779	Otip_IV	9973	10502
Otip_II	21828	22457	Otip_IV	36045	36597
Otip_IV	36045	36597	Otip_II	21828	22457
Otip_III	9600532	9600897	Otip_X	11242917	11243287
Otip_X	11242917	11243287	Otip_III	9600532	9600897
Otip_IV	9213	9779	Otip_V	10808299	10807726
Otip_V	10807726	10808299	Otip_IV	9779	9213
Otip_IV	8520	8941	Otip_X	11306193	11305777
Otip_X	11305777	11306193	Otip_IV	8941	8520
Otip_IV	8520	8941	Otip_I	8882154	8881734
Otip_I	8881734	8882154	Otip_IV	8941	8520
Otip_II	9001217	9001540	Otip_V	10785548	10785849
Otip_V	10785548	10785849	Otip_II	9001217	9001540
Otip_V	10809256	10809679	Otip_X	11305777	11306193
Otip_X	11305777	11306193	Otip_V	10809256	10809679
Otip_I	8881734	8882154	Otip_V	10809256	10809679
Otip_V	10809256	10809679	Otip_I	8881734	8882154
Otip_III	9600004	9600360	Otip_X	11252127	11252495
Otip_X	11252127	11252495	Otip_III	9600004	9600360
Otip_II	9001981	9002415	Otip_V	10809216	10809624
Otip_V	10809216	10809624	Otip_II	9001981	9002415
Otip_II	9001960	9002423	Otip_IV	9004	8568
Otip_IV	8568	9004	Otip_II	9002423	9001960
Otip_II	9009890	9010174	Otip_IV	29625	29341
Otip_IV	29341	29625	Otip_II	9010174	9009890
Otip_II	9003652	9004254	Otip_X	11307003	11307584
Otip_X	11307003	11307584	Otip_II	9003652	9004254
Otip_II	9005576	9005921	Otip_II	9005447	9005797
Otip_II	9005447	9005797	Otip_II	9005576	9005921
Otip_II	9005476	9005797	Otip_IV	33620	33308
Otip_IV	33308	33620	Otip_II	9005797	9005476
Otip_V	10786641	10786876	Otip_X	29123	28890
Otip_X	28890	29123	Otip_V	10786876	10786641
Otip_II	9003616	9004254	Otip_V	10810338	10810958
Otip_V	10810338	10810958	Otip_II	9003616	9004254
Otip_IV	37162	37673	Otip_IV	9993	10507
Otip_IV	9993	10507	Otip_IV	37162	37673
Otip_IV	7237	7818	Otip_II	9004254	9003652
Otip_II	9003652	9004254	Otip_IV	7818	7237
Otip_V	10786641	10786876	Otip_X	11278523	11278760
Otip_X	11278523	11278760	Otip_V	10786641	10786876
Otip_II	9002567	9003039	Otip_II	9001919	9002415
Otip_II	9001919	9002415	Otip_II	9002567	9003039
Otip_III	15338	15639	Otip_X	11192052	11192338
Otip_X	11192052	11192338	Otip_III	15338	15639
Otip_X	11223296	11223602	Otip_X	11250582	11250271
Otip_X	11250271	11250582	Otip_X	11223602	11223296
Otip_X	11208672	11208882	Otip_X	11207618	11207828
Otip_X	11207618	11207828	Otip_X	11208672	11208882
Otip_II	9001540	9001861	Otip_II	24162	23835
Otip_II	23835	24162	Otip_II	9001861	9001540
Otip_X	11208672	11208882	Otip_X	11222572	11222362
Otip_X	11222362	11222572	Otip_X	11208882	11208672
Otip_III	9600266	9600530	Otip_X	11242130	11242396
Otip_X	11242130	11242396	Otip_III	9600266	9600530
Otip_III	9600882	9601193	Otip_X	11243815	11244135
Otip_X	11243815	11244135	Otip_III	9600882	9601193
Otip_V	10807721	10808230	Otip_IV	37673	37162
Otip_IV	37162	37673	Otip_V	10808230	10807721
Otip_IV	9264	9771	Otip_I	8880432	8879939
Otip_I	8879939	8880432	Otip_IV	9771	9264
Otip_II	21243	21515	Otip_X	11277547	11277272
Otip_X	11277272	11277547	Otip_II	21515	21243
Otip_II	9009605	9009833	Otip_IV	29298	29070
Otip_IV	29070	29298	Otip_II	9009833	9009605
Otip_V	10786641	10786876	Otip_I	14044	13786
Otip_I	13786	14044	Otip_V	10786876	10786641
Otip_V	10786641	10786876	Otip_I	19111	18853
Otip_I	18853	19111	Otip_V	10786876	10786641
Otip_II	21243	21515	Otip_X	16165	16437
Otip_X	16165	16437	Otip_II	21243	21515
Otip_IV	9264	9710	Otip_X	11304481	11304058
Otip_X	11304058	11304481	Otip_IV	9710	9264
Otip_IV	26697	27164	Otip_IV	26506	26963
Otip_IV	26506	26963	Otip_IV	26697	27164
Otip_I	25490	25946	Otip_I	25219	25688
Otip_I	25219	25688	Otip_I	25490	25946
Otip_II	9009946	9010173	Otip_II	9009606	9009833
Otip_II	9009606	9009833	Otip_II	9009946	9010173
Otip_X	11267380	11267660	Otip_X	11266952	11267237
Otip_X	11266952	11267237	Otip_X	11267380	11267660
Otip_I	25305	25946	Otip_I	25218	25860
Otip_I	25218	25860	Otip_I	25305	25946
Otip_III	9602854	9603221	Otip_X	11260858	11261206
Otip_X	11260858	11261206	Otip_III	9602854	9603221
Otip_I	25383	25946	Otip_I	25212	25775
Otip_I	25212	25775	Otip_I	25383	25946
Otip_II	9003838	9004082	Otip_IV	35551	35313
Otip_IV	35313	35551	Otip_II	9004082	9003838
Otip_X	11253462	11253711	Otip_X	11245606	11245856
Otip_X	11245606	11245856	Otip_X	11253462	11253711
Otip_IV	26506	26963	Otip_V	26693	27161
Otip_V	26693	27161	Otip_IV	26506	26963
Otip_IV	26506	26963	Otip_V	21801	22268
Otip_V	21801	22268	Otip_IV	26506	26963
Otip_II	24802	25010	Otip_V	28616	28826
Otip_V	28616	28826	Otip_II	24802	25010
Otip_II	24802	25010	Otip_V	23718	23928
Otip_V	23718	23928	Otip_II	24802	25010
Otip_X	27872	28057	Otip_X	27685	27870
Otip_X	27685	27870	Otip_X	27872	28057
Otip_III	12791	13172	Otip_II	9005921	9005576
Otip_II	9005576	9005921	Otip_III	13172	12791
Otip_III	12791	13141	Otip_IV	33308	33618
Otip_IV	33308	33618	Otip_III	12791	13141
Otip_III	9601192	9601416	Otip_X	11245606	11245830
Otip_X	11245606	11245830	Otip_III	9601192	9601416
Otip_IV	35304	35590	Otip_X	11307428	11307144
Otip_X	11307144	11307428	Otip_IV	35590	35304
Otip_I	17881	18066	Otip_X	27685	27870
Otip_X	27685	27870	Otip_I	17881	18066
Otip_I	17694	17879	Otip_X	27872	28057
Otip_X	27872	28057	Otip_I	17694	17879
Otip_I	12818	13003	Otip_X	27685	27870
Otip_X	27685	27870	Otip_I	12818	13003
Otip_I	12631	12816	Otip_X	27872	28057
Otip_X	27872	28057	Otip_I	12631	12816
Otip_III	12239	12510	Otip_II	20443	20708
Otip_II	20443	20708	Otip_III	12239	12510
Otip_II	9002657	9003039	Otip_I	8881113	8881487
Otip_I	8881113	8881487	Otip_II	9002657	9003039
Otip_III	9609988	9610337	Otip_I	8865029	8865405
Otip_I	8865029	8865405	Otip_III	9609988	9610337
Otip_III	9609988	9610337	Otip_X	11289081	11289457
Otip_X	11289081	11289457	Otip_III	9609988	9610337
Otip_I	12818	13003	Otip_I	12631	12816
Otip_I	12631	12816	Otip_I	12818	13003
Otip_I	17881	18066	Otip_I	17694	17879
Otip_I	17694	17879	Otip_I	17881	18066
Otip_IV	29405	29625	Otip_IV	29065	29285
Otip_IV	29065	29285	Otip_IV	29405	29625
Otip_I	17694	17879	Otip_I	12818	13003
Otip_I	12818	13003	Otip_I	17694	17879
Otip_I	17881	18066	Otip_I	12631	12816
Otip_I	12631	12816	Otip_I	17881	18066
Otip_I	8879939	8880411	Otip_IV	37659	37163
Otip_IV	37163	37659	Otip_I	8880411	8879939
Otip_II	9005576	9005921	Otip_IV	33812	33432
Otip_IV	33432	33812	Otip_II	9005921	9005576
Otip_V	10807739	10808299	Otip_X	11304352	11304898
Otip_X	11304352	11304898	Otip_V	10807739	10808299
Otip_II	9002657	9003039	Otip_X	11305162	11305531
Otip_X	11305162	11305531	Otip_II	9002657	9003039
Otip_IV	26712	27164	Otip_V	21627	22066
Otip_V	21627	22066	Otip_IV	26712	27164
