Otip_I	8875117	8875349
Otip_I	8875421	8875568
Otip_I	8875857	8875937
Otip_I	8875978	8876162
Otip_I	8876587	8876842
Otip_I	8876887	8877117
Otip_I	8877162	8877493
Otip_I	8877535	8877706
Otip_I	8877775	8877920
Otip_I	8877967	8878418
Otip_I	8878460	8878837
Otip_I	8878872	8878943
Otip_I	8878989	8879350
Otip_I	8879399	8879500
Otip_I	8882877	8882978
Otip_II	190830	190862
Otip_II	21789	21820
Otip_II	19537	19618
Otip_II	19277	19492
Otip_II	19151	19236
Otip_II	18757	19105
Otip_II	18589	18711
Otip_II	18101	18549
Otip_II	17904	18057
Otip_II	16909	17860
Otip_II	16710	16869
Otip_II	16005	16663
Otip_II	15632	15966
Otip_II	15050	15588
Otip_III	9610362	9610502
Otip_III	9610544	9610632
Otip_III	9610677	9611025
Otip_III	9611071	9611192
Otip_III	9611237	9611685
Otip_III	9611726	9612832
Otip_III	9612873	9612975
Otip_X	25457	25562
Otip_X	25331	25410
Otip_X	24909	25085
Otip_X	24531	24860
Otip_X	24117	24483
Otip_X	23789	24067
Otip_X	23545	23743
Otip_X	1000	1042
Otip_X	47032	47137
Otip_X	46906	46985
Otip_X	46484	46660
Otip_X	46106	46435
Otip_X	45692	46058
Otip_X	45364	45642
Otip_X	45119	45318
Otip_I	8862623	8862689
Otip_I	8862745	8862944
Otip_I	8863012	8863097
Otip_I	8863143	8863491
Otip_I	8863537	8863659
Otip_I	8863708	8864141
Otip_I	8864187	8864478
Otip_III	9617516	9617621
Otip_III	9617668	9617747
Otip_III	9617993	9618169
Otip_III	9618218	9618505
Otip_III	9618491	9618638
Otip_III	9618688	9618966
Otip_III	9619012	9619210
Otip_III	9634695	9634740
Otip_I	15466	15571
Otip_I	15340	15419
Otip_I	14918	15094
Otip_I	14741	14869
Otip_III	9613008	9613493
Otip_III	1581523	1581967
Otip_III	1538009	1538537
Otip_III	1584822	1585289
Otip_II	9003834	9003968
Otip_II	9004061	9004132
Otip_I	8883156	8883272
Otip_I	8883369	8883428
Otip_IV	35429	35551
Otip_IV	35220	35336
Otip_III	1536132	1536232
Otip_III	1535900	1536084
Otip_I	10393	10509
Otip_III	1535358	1535583
Otip_V	10784304	10784435
Otip_V	2411445	2411609
Otip_X	11240643	11240801
Otip_IV	11181287	11181406
Otip_I	1234547	1234711
Otip_I	8440114	8440281
Otip_V	1419840	1420001
Otip_X	746967	747137
Otip_V	9555053	9555223
Otip_V	2771774	2771935
Otip_V	2726354	2726515
Otip_V	2688832	2688993
Otip_IV	50450	50611
Otip_IV	45108	45269
Otip_II	465803	465964
Otip_V	7422953	7423126
Otip_V	1279732	1279899
